Name,Size,Age,Color,Breed
Ivbvk,2,94,blue,Romanian Longhorn
Iyf,10,60,white,Romanian Longhorn
Iynn,11,14,red,Romanian Longhorn
Iyot,14,11,blue,Romanian Longhorn
Iyy,8,25,white,Romanian Longhorn
Jckbm,4,64,black,Romanian Longhorn
Jexrsium,3,96,white,Romanian Longhorn
Jfagj,11,86,white,Romanian Longhorn
Jfytaor,18,12,black,Romanian Longhorn
Jgywp,16,77,white,Romanian Longhorn
Jjk,13,40,black,Romanian Longhorn
Jkpcg,7,49,white,Romanian Longhorn
Jlanmx,5,15,red,Romanian Longhorn
Jlffvlvu,8,30,white,Romanian Longhorn
Jlftfw,20,80,black,Romanian Longhorn
Jndrs,0,94,blue,Romanian Longhorn
Jng,18,44,red,Romanian Longhorn
Jop,19,2,white,Romanian Longhorn
Jqm,8,20,red,Romanian Longhorn
Jqm,8,20,red,Romanian Longhorn
Jvj,14,91,black,Romanian Longhorn
Jyigulxr,17,37,black,Romanian Longhorn
Kbvubku,19,9,red,Romanian Longhorn
Kedaimkv,17,66,blue,Romanian Longhorn
Kegu,12,10,white,Romanian Longhorn
Kemhq,19,84,blue,Romanian Longhorn
Kgebrw,18,44,blue,Romanian Longhorn
Kgq,19,99,red,Romanian Longhorn
Kjcygce,17,33,blue,Romanian Longhorn
Kjo,14,31,blue,Romanian Longhorn
Kkci,10,95,white,Romanian Longhorn
Kmjcaxia,14,14,white,Romanian Longhorn
Knht,7,49,white,Romanian Longhorn
Ksq,6,44,red,Romanian Longhorn
Kusiwab,2,43,black,Romanian Longhorn
Kyaik,2,28,black,Romanian Longhorn
Kyth,16,1,red,Romanian Longhorn
Laewuo,7,69,black,Romanian Longhorn
Lao,3,33,white,Romanian Longhorn
Lbjhck,11,73,white,Romanian Longhorn
Ldbfl,5,61,white,Romanian Longhorn
Lfyl,7,31,red,Romanian Longhorn
Lgutrhlm,20,7,red,Romanian Longhorn
Lhd,2,27,red,Romanian Longhorn
Lhmwjjnd,20,94,red,Romanian Longhorn
Lif,15,10,white,Romanian Longhorn
Ljpjbgrh,12,25,red,Romanian Longhorn
Llkp,11,43,blue,Romanian Longhorn
Lnfwld,12,66,red,Romanian Longhorn
Lrsgaod,0,6,blue,Romanian Longhorn
Lusp,1,24,white,Romanian Longhorn
Lwkcfqw,4,20,black,Romanian Longhorn
Lwtmeutt,14,2,blue,Romanian Longhorn
Mabsdirr,16,46,white,Romanian Longhorn
Megqw,11,81,white,Romanian Longhorn
Meh,6,64,black,Romanian Longhorn
Mhh,4,59,white,Romanian Longhorn
Migeiswh,20,66,blue,Romanian Longhorn
Mkane,8,35,blue,Romanian Longhorn
Mkvrlkb,17,37,blue,Romanian Longhorn
Mkwflmd,16,26,white,Romanian Longhorn
Mmf,10,19,blue,Romanian Longhorn
Mnihtyu,10,29,red,Romanian Longhorn
Mnutlco,1,24,blue,Romanian Longhorn
Mou,12,37,black,Romanian Longhorn
Mpfh,18,50,blue,Romanian Longhorn
Mrbugeyy,5,61,white,Romanian Longhorn
Mrs,12,88,white,Romanian Longhorn
Mrte,1,74,blue,Romanian Longhorn
Mteykop,16,100,white,Romanian Longhorn
Napnd,1,22,red,Romanian Longhorn
Naw,6,64,blue,Romanian Longhorn
Nblfqfbf,8,90,red,Romanian Longhorn
Nbssvid,10,51,black,Romanian Longhorn
Ncjia,1,73,black,Romanian Longhorn
Ncolo,18,64,red,Romanian Longhorn
Neusjid,14,83,blue,Romanian Longhorn
Nghb,2,51,black,Romanian Longhorn
Nioaq,3,78,red,Romanian Longhorn
Njphh,5,32,red,Romanian Longhorn
Nmgoc,5,23,black,Romanian Longhorn
Nmrm,11,5,blue,Romanian Longhorn
Nrh,15,79,white,Romanian Longhorn
Nsd,12,20,blue,Romanian Longhorn
Nttngrn,14,76,black,Romanian Longhorn
Ntxhtx,19,62,blue,Romanian Longhorn
Nvodrn,19,26,red,Romanian Longhorn
Nxhpsql,3,80,white,Romanian Longhorn
Nxmstqml,18,36,blue,Romanian Longhorn
Oarjdup,12,93,red,Romanian Longhorn
Obbpww,1,57,black,Romanian Longhorn
Oefnab,18,42,white,Romanian Longhorn
Oerybhb,20,95,blue,Romanian Longhorn
Offple,11,49,white,Romanian Longhorn
Oghb,1,12,black,Romanian Longhorn
Ogwl,16,2,red,Romanian Longhorn
Oiwyny,7,93,white,Romanian Longhorn
Okrepc,7,7,white,Romanian Longhorn
Olofkcss,3,65,red,Romanian Longhorn
Onisqokr,6,98,blue,Romanian Longhorn
Oxenc,15,79,black,Romanian Longhorn
Oxioh,10,86,red,Romanian Longhorn
Oytxixqk,18,68,blue,Romanian Longhorn
Pcqfd,8,22,white,Romanian Longhorn
Pcr,13,88,red,Romanian Longhorn
Peprhipp,7,100,blue,Romanian Longhorn
Pfj,16,55,red,Romanian Longhorn
Pgh,10,34,red,Romanian Longhorn
Pglmekl,9,80,black,Romanian Longhorn
Phbroj,17,47,blue,Romanian Longhorn
Piosoeu,15,28,white,Romanian Longhorn
Pmqhi,16,99,white,Romanian Longhorn
Pofjkprq,6,58,red,Romanian Longhorn
Pqcf,9,90,white,Romanian Longhorn
Puakvse,11,73,black,Romanian Longhorn
Pvc,18,31,red,Romanian Longhorn
Pxp,15,96,black,Romanian Longhorn
Qca,11,26,blue,Romanian Longhorn
Qdjo,11,66,blue,Romanian Longhorn
Qeriukd,6,52,blue,Romanian Longhorn
Qfpfr,14,94,white,Romanian Longhorn
Qhi,14,58,black,Romanian Longhorn
Qhi,14,58,black,Romanian Longhorn
Qhlertxl,11,71,blue,Romanian Longhorn
Qjtbpfc,5,1,blue,Romanian Longhorn
Qkja,6,51,white,Romanian Longhorn
Qmf,0,91,blue,Romanian Longhorn
Qmkhdgtm,2,41,black,Romanian Longhorn
Qmscft,1,51,black,Romanian Longhorn
Qokrj,6,94,white,Romanian Longhorn
Qpcambw,4,13,white,Romanian Longhorn
Qrbkuwgs,17,16,red,Romanian Longhorn
Qrlctl,5,8,black,Romanian Longhorn
Qsctaqg,19,94,blue,Romanian Longhorn
Qtdf,2,10,white,Romanian Longhorn
Qtyqv,5,23,blue,Romanian Longhorn
Qyv,7,3,black,Romanian Longhorn
Qyyegbf,4,95,white,Romanian Longhorn
Rbb,9,98,black,Romanian Longhorn
Rbghkn,1,44,blue,Romanian Longhorn
Rbgw,17,78,red,Romanian Longhorn
Rbh,4,66,red,Romanian Longhorn
Rcar,10,39,black,Romanian Longhorn
Rcbd,15,23,black,Romanian Longhorn
Rejwns,15,43,black,Romanian Longhorn
Rgbuo,18,98,red,Romanian Longhorn
Rgwowosn,20,54,white,Romanian Longhorn
Rjv,7,62,black,Romanian Longhorn
Rmw,12,46,red,Romanian Longhorn
Rnufwes,19,33,black,Romanian Longhorn
Rombvw,8,27,black,Romanian Longhorn
Rphagvm,16,10,black,Romanian Longhorn
Rpmvafr,4,36,blue,Romanian Longhorn
Rsqm,15,61,white,Romanian Longhorn
Ruenhun,14,97,red,Romanian Longhorn
Ruhs,17,37,blue,Romanian Longhorn
Rwv,0,36,red,Romanian Longhorn
Rxbyjjy,5,56,white,Romanian Longhorn
Ryywk,18,73,blue,Romanian Longhorn
Scafxtbo,14,45,black,Romanian Longhorn
Sds,15,96,white,Romanian Longhorn
Seoe,14,12,white,Romanian Longhorn
Sfjv,5,62,black,Romanian Longhorn
Sjcr,12,27,white,Romanian Longhorn
Sjx,13,62,red,Romanian Longhorn
Spocnrcm,2,84,black,Romanian Longhorn
Srhv,1,96,blue,Romanian Longhorn
Srkhbn,2,38,red,Romanian Longhorn
Ssrygdvf,4,21,white,Romanian Longhorn
Ssskqifl,6,59,red,Romanian Longhorn
Stsg,12,57,black,Romanian Longhorn
Sud,5,95,white,Romanian Longhorn
Suejfk,15,70,white,Romanian Longhorn
Sumuwc,4,9,red,Romanian Longhorn
Swnjuwsc,1,68,black,Romanian Longhorn
Tca,20,51,blue,Romanian Longhorn
Tfat,19,43,blue,Romanian Longhorn
Tfnjn,3,97,black,Romanian Longhorn
Tfsn,4,97,white,Romanian Longhorn
Tfueg,11,33,white,Romanian Longhorn
Tgnuk,5,58,blue,Romanian Longhorn
Tnebs,8,76,red,Romanian Longhorn
Toeqk,18,44,blue,Romanian Longhorn
Toyhn,7,26,red,Romanian Longhorn
Tqijg,16,75,black,Romanian Longhorn
Tru,7,11,black,Romanian Longhorn
Tvle,12,87,blue,Romanian Longhorn
Tymtu,13,95,blue,Romanian Longhorn
Ucqy,10,80,black,Romanian Longhorn
Ucrhm,9,89,blue,Romanian Longhorn
Ughykvlh,0,24,blue,Romanian Longhorn
Ugnxyc,0,54,black,Romanian Longhorn
Uhslehn,4,34,black,Romanian Longhorn
Ujoc,6,100,black,Romanian Longhorn
Ups,6,73,white,Romanian Longhorn
Uqt,6,19,white,Romanian Longhorn
Urfeclex,10,21,blue,Romanian Longhorn
Utyp,19,46,blue,Romanian Longhorn
Uwjvla,19,45,black,Romanian Longhorn
Uwow,6,87,red,Romanian Longhorn
Uwppxr,5,13,white,Romanian Longhorn
Uxevjwwe,10,33,white,Romanian Longhorn
Uxsthg,8,14,white,Romanian Longhorn
Uyvd,0,30,blue,Romanian Longhorn
Vaexot,13,62,blue,Romanian Longhorn
Vbr,15,39,white,Romanian Longhorn
Vfiferb,6,42,white,Romanian Longhorn
Vhjubfmd,14,55,white,Romanian Longhorn
Vjqmt,20,70,red,Romanian Longhorn
Vmiacphu,14,4,blue,Romanian Longhorn
Vml,20,100,black,Romanian Longhorn
Vqbe,13,4,red,Romanian Longhorn
Vucmrik,13,77,blue,Romanian Longhorn
Vvgku,6,55,blue,Romanian Longhorn
Vvheqvmn,11,99,black,Romanian Longhorn
Vxc,1,13,black,Romanian Longhorn
Wbsijvr,18,66,white,Romanian Longhorn
Wcws,6,26,blue,Romanian Longhorn
Wfah,5,51,red,Romanian Longhorn
Wgu,20,25,blue,Romanian Longhorn
Wilebc,12,92,white,Romanian Longhorn
Wmdeol,19,53,black,Romanian Longhorn
Wmpta,10,7,blue,Romanian Longhorn
Wpx,8,36,red,Romanian Longhorn
Wrs,10,28,black,Romanian Longhorn
Wslk,5,73,red,Romanian Longhorn
Wssrhcms,9,72,red,Romanian Longhorn
Wtkgcj,8,62,blue,Romanian Longhorn
Wuw,13,64,red,Romanian Longhorn
Wwjxiwgq,6,68,black,Romanian Longhorn
Wxbyxnb,8,32,black,Romanian Longhorn
Xamduypm,5,66,black,Romanian Longhorn
Xao,14,10,white,Romanian Longhorn
Xbec,18,65,white,Romanian Longhorn
Xbq,10,96,black,Romanian Longhorn
Xcltt,9,22,red,Romanian Longhorn
Xdb,4,90,red,Romanian Longhorn
Xdf,3,7,black,Romanian Longhorn
Xffml,2,45,white,Romanian Longhorn
Xgqcoc,11,72,black,Romanian Longhorn
Xklflf,10,55,white,Romanian Longhorn
Xlfsne,12,19,white,Romanian Longhorn
Xon,10,38,black,Romanian Longhorn
Xpkpht,10,37,black,Romanian Longhorn
Xred,13,4,black,Romanian Longhorn
Ybj,18,76,black,Romanian Longhorn
Yeyo,11,7,white,Romanian Longhorn
Yfcs,1,34,blue,Romanian Longhorn
Yfmlfx,19,46,black,Romanian Longhorn
Ygbndt,19,4,blue,Romanian Longhorn
Yianlu,4,82,white,Romanian Longhorn
Yove,9,70,red,Romanian Longhorn
Yqaloa,17,18,red,Romanian Longhorn
Yqjgkifm,15,47,blue,Romanian Longhorn
Yqpxtpra,3,80,blue,Romanian Longhorn
Yqqmf,5,19,red,Romanian Longhorn
Yqx,1,49,black,Romanian Longhorn
Yraeksp,15,57,white,Romanian Longhorn
Yveqje,5,72,blue,Romanian Longhorn
Yxgt,10,73,blue,Romanian Longhorn
Aawa,15,67,blue,Swedish Short-Snout
Aaxvopxd,13,12,red,Swedish Short-Snout
Abpcynp,15,89,blue,Swedish Short-Snout
Adaeib,19,44,black,Swedish Short-Snout
Aeni,3,36,red,Swedish Short-Snout
Aimufef,15,44,white,Swedish Short-Snout
Amuboal,19,97,blue,Swedish Short-Snout
Anjgdgfx,6,69,blue,Swedish Short-Snout
Anpktwj,8,7,red,Swedish Short-Snout
Apx,6,74,black,Swedish Short-Snout
Apx,6,74,black,Swedish Short-Snout
Aso,1,30,blue,Swedish Short-Snout
Atetjw,0,67,black,Swedish Short-Snout
Aul,0,25,red,Swedish Short-Snout
Authwy,6,75,red,Swedish Short-Snout
Bbnwy,7,34,white,Swedish Short-Snout
Bbt,10,69,blue,Swedish Short-Snout
Bec,16,43,black,Swedish Short-Snout
Beve,6,65,black,Swedish Short-Snout
Bfrie,19,73,white,Swedish Short-Snout
Bgkdv,16,21,red,Swedish Short-Snout
Bgte,19,25,black,Swedish Short-Snout
Bgwfnj,2,32,red,Swedish Short-Snout
Bjehg,9,40,black,Swedish Short-Snout
Bkokfxp,19,45,white,Swedish Short-Snout
Blo,11,65,blue,Swedish Short-Snout
Bqt,20,6,white,Swedish Short-Snout
Brdrniip,19,48,red,Swedish Short-Snout
Bvauxwc,6,19,red,Swedish Short-Snout
Bvhiweka,9,36,red,Swedish Short-Snout
Bvqv,18,42,black,Swedish Short-Snout
Cagpa,7,27,blue,Swedish Short-Snout
Ccvut,12,38,white,Swedish Short-Snout
Cebjdu,13,72,blue,Swedish Short-Snout
Ceqe,19,84,blue,Swedish Short-Snout
Cfcku,19,27,red,Swedish Short-Snout
Cfg,7,1,red,Swedish Short-Snout
Cfhih,10,34,black,Swedish Short-Snout
Cgxrevki,12,32,black,Swedish Short-Snout
Cljhinkd,19,41,red,Swedish Short-Snout
Coc,5,56,white,Swedish Short-Snout
Cpcyaqg,13,72,red,Swedish Short-Snout
Cvw,4,87,white,Swedish Short-Snout
Cxk,19,55,white,Swedish Short-Snout
Cyv,5,86,black,Swedish Short-Snout
Ddaoy,9,59,blue,Swedish Short-Snout
Ddov,6,70,black,Swedish Short-Snout
Ddsfae,12,69,white,Swedish Short-Snout
Deebu,16,82,blue,Swedish Short-Snout
Def,14,25,white,Swedish Short-Snout
Dejtrdgp,16,47,red,Swedish Short-Snout
Dhjkhmd,16,73,black,Swedish Short-Snout
Dhsfmgft,18,54,white,Swedish Short-Snout
Didxk,18,47,blue,Swedish Short-Snout
Dld,7,4,blue,Swedish Short-Snout
Dmppfn,14,79,black,Swedish Short-Snout
Dpigcqtm,3,8,black,Swedish Short-Snout
Drpptu,12,92,red,Swedish Short-Snout
Dvnspoaf,8,34,red,Swedish Short-Snout
Dxho,10,57,red,Swedish Short-Snout
Eegpki,18,73,red,Swedish Short-Snout
Eesnyecn,8,84,white,Swedish Short-Snout
Egm,13,10,black,Swedish Short-Snout
Eiyet,7,52,white,Swedish Short-Snout
Ejrqpk,15,22,white,Swedish Short-Snout
Ekujvhi,16,28,black,Swedish Short-Snout
Emexed,20,71,blue,Swedish Short-Snout
Erxvmbgi,6,86,black,Swedish Short-Snout
Eyy,19,38,blue,Swedish Short-Snout
Fgodyiy,7,35,red,Swedish Short-Snout
Fhrn,1,28,red,Swedish Short-Snout
Fkau,13,74,white,Swedish Short-Snout
Fklnt,8,99,red,Swedish Short-Snout
Fkyy,15,74,red,Swedish Short-Snout
Flhqwlsq,11,84,black,Swedish Short-Snout
Fpb,14,29,blue,Swedish Short-Snout
Fqeoocy,12,71,red,Swedish Short-Snout
Fqjm,13,58,white,Swedish Short-Snout
Frwjcuvq,13,11,red,Swedish Short-Snout
Ftku,18,100,black,Swedish Short-Snout
Ftpthn,12,79,red,Swedish Short-Snout
Fwfmhshw,15,78,blue,Swedish Short-Snout
Fwlmyg,12,38,white,Swedish Short-Snout
Fwqvfo,1,23,red,Swedish Short-Snout
Fytcuc,17,44,black,Swedish Short-Snout
Gaiqmk,16,43,black,Swedish Short-Snout
Gat,10,94,red,Swedish Short-Snout
Gax,7,73,blue,Swedish Short-Snout
Gbetliku,8,43,black,Swedish Short-Snout
Gbo,18,23,red,Swedish Short-Snout
Gcaws,4,99,white,Swedish Short-Snout
Gdoqovo,8,28,white,Swedish Short-Snout
Gftxvmef,5,4,white,Swedish Short-Snout
Gklm,7,21,blue,Swedish Short-Snout
Glep,20,22,white,Swedish Short-Snout
Glpwqg,5,50,blue,Swedish Short-Snout
Gmcx,16,42,white,Swedish Short-Snout
Gpbs,1,63,white,Swedish Short-Snout
Gqequywk,2,72,white,Swedish Short-Snout
Gqf,17,61,red,Swedish Short-Snout
Gtayft,4,89,red,Swedish Short-Snout
Hfoau,1,72,black,Swedish Short-Snout
Hhon,9,12,blue,Swedish Short-Snout
Hifuaeg,16,68,blue,Swedish Short-Snout
Hirwhhfx,3,57,black,Swedish Short-Snout
Hjvjtdhi,10,46,black,Swedish Short-Snout
Hkyanxv,5,85,white,Swedish Short-Snout
Hnfigaag,5,4,blue,Swedish Short-Snout
Hqtlka,8,77,red,Swedish Short-Snout
Hwuoen,8,10,black,Swedish Short-Snout
Hybd,11,73,red,Swedish Short-Snout
Ico,6,32,red,Swedish Short-Snout
Icqq,5,95,black,Swedish Short-Snout
Icrtsl,12,86,black,Swedish Short-Snout
Ideyw,14,6,red,Swedish Short-Snout
Igq,11,97,blue,Swedish Short-Snout
Ioauerlh,1,22,red,Swedish Short-Snout
Ios,17,95,black,Swedish Short-Snout
Iospyex,3,77,black,Swedish Short-Snout
Iplkjnm,2,74,black,Swedish Short-Snout
Itn,15,96,blue,Swedish Short-Snout
Itngb,1,20,blue,Swedish Short-Snout
Itufg,15,9,red,Swedish Short-Snout
Itvhgd,9,31,blue,Swedish Short-Snout
Ivkki,18,97,blue,Swedish Short-Snout
Iwsm,13,34,white,Swedish Short-Snout
Iyfch,12,81,white,Swedish Short-Snout
Iygpqyw,17,77,white,Swedish Short-Snout
Iysbu,0,17,white,Swedish Short-Snout
Jai,20,76,red,Swedish Short-Snout
Jdq,7,93,blue,Swedish Short-Snout
Jedjysr,1,62,white,Swedish Short-Snout
Jfryv,13,30,black,Swedish Short-Snout
Jfxtjrlm,1,84,red,Swedish Short-Snout
Jfyrh,13,13,blue,Swedish Short-Snout
Jhixcpcw,15,48,red,Swedish Short-Snout
Jife,4,6,white,Swedish Short-Snout
Jko,17,85,white,Swedish Short-Snout
Jko,17,85,white,Swedish Short-Snout
Jmilacj,0,63,blue,Swedish Short-Snout
Jmn,2,33,white,Swedish Short-Snout
Jporsq,15,18,blue,Swedish Short-Snout
Jqfsunmv,7,46,white,Swedish Short-Snout
Kah,8,74,red,Swedish Short-Snout
Kbh,0,7,black,Swedish Short-Snout
Kcf,14,33,blue,Swedish Short-Snout
Kdxtbdko,8,23,black,Swedish Short-Snout
Ketgq,20,89,white,Swedish Short-Snout
Kfscwt,0,94,white,Swedish Short-Snout
Kiicqk,15,38,white,Swedish Short-Snout
Kij,7,49,red,Swedish Short-Snout
Kjcs,7,47,black,Swedish Short-Snout
Kkhviga,5,2,black,Swedish Short-Snout
Kkvropph,3,84,blue,Swedish Short-Snout
Klfw,1,36,blue,Swedish Short-Snout
Kxkrmfjw,14,15,blue,Swedish Short-Snout
Lakejja,10,38,black,Swedish Short-Snout
Leeyyh,6,81,white,Swedish Short-Snout
Lekyeo,5,15,red,Swedish Short-Snout
Lfc,17,89,white,Swedish Short-Snout
Lln,13,25,red,Swedish Short-Snout
Llqcsc,0,95,red,Swedish Short-Snout
Lnmx,10,42,black,Swedish Short-Snout
Lron,7,13,black,Swedish Short-Snout
Ltray,1,51,red,Swedish Short-Snout
Lvj,13,40,red,Swedish Short-Snout
Lxnl,18,88,red,Swedish Short-Snout
Lxvw,14,19,white,Swedish Short-Snout
Maaddivw,9,96,white,Swedish Short-Snout
Mbtb,16,63,black,Swedish Short-Snout
Mcow,16,90,red,Swedish Short-Snout
Mexcxyd,14,55,white,Swedish Short-Snout
Mfjhpyvo,7,56,blue,Swedish Short-Snout
Mfny,17,91,white,Swedish Short-Snout
Mhwcecxi,20,28,blue,Swedish Short-Snout
Mirq,4,94,black,Swedish Short-Snout
Mjl,5,28,white,Swedish Short-Snout
Mjuarsx,6,53,white,Swedish Short-Snout
Mmitbky,0,46,blue,Swedish Short-Snout
Motdef,12,89,red,Swedish Short-Snout
Movk,15,12,red,Swedish Short-Snout
Mrwi,4,59,white,Swedish Short-Snout
Msr,19,38,white,Swedish Short-Snout
Mst,19,60,white,Swedish Short-Snout
Mtie,4,17,black,Swedish Short-Snout
Mvin,2,93,red,Swedish Short-Snout
Mwoh,4,78,red,Swedish Short-Snout
Nagohr,6,4,black,Swedish Short-Snout
Nbjfj,11,65,blue,Swedish Short-Snout
Nbqgyq,6,61,black,Swedish Short-Snout
Ndssrxs,1,59,black,Swedish Short-Snout
Niq,3,78,white,Swedish Short-Snout
Nplg,11,64,white,Swedish Short-Snout
Nqxhyi,18,99,black,Swedish Short-Snout
Nrstii,19,83,blue,Swedish Short-Snout
Nvsvhwod,0,39,red,Swedish Short-Snout
Nvtcbuw,20,95,black,Swedish Short-Snout
Nxnkpr,11,66,red,Swedish Short-Snout
Oaclybqw,18,69,blue,Swedish Short-Snout
Oaopu,1,76,red,Swedish Short-Snout
Ockapjyh,16,93,black,Swedish Short-Snout
Oefds,16,63,white,Swedish Short-Snout
Ofgcw,14,43,black,Swedish Short-Snout
Ohbv,10,1,red,Swedish Short-Snout
Ohdillsl,6,9,red,Swedish Short-Snout
Oiqiqmf,13,74,black,Swedish Short-Snout
Onq,1,60,blue,Swedish Short-Snout
Oowlrtej,17,6,blue,Swedish Short-Snout
Ooytpvv,6,67,red,Swedish Short-Snout
Oqiqnxsg,7,43,red,Swedish Short-Snout
Oxtdcrr,14,57,white,Swedish Short-Snout
Oxtfuu,13,54,red,Swedish Short-Snout
Oxvlv,2,94,black,Swedish Short-Snout
Oyodviq,2,59,blue,Swedish Short-Snout
Oyx,0,53,red,Swedish Short-Snout
Pbiucc,20,7,white,Swedish Short-Snout
Pbodun,6,28,red,Swedish Short-Snout
Pdovwv,6,39,blue,Swedish Short-Snout
Peatekqj,4,30,black,Swedish Short-Snout
Pegguhys,8,65,black,Swedish Short-Snout
Pfeumb,20,43,black,Swedish Short-Snout
Pgcyg,12,12,red,Swedish Short-Snout
Phnks,14,90,red,Swedish Short-Snout
Pinjj,1,95,white,Swedish Short-Snout
Pkbmgdeh,20,26,black,Swedish Short-Snout
Pmicr,10,83,white,Swedish Short-Snout
Pmm,16,74,black,Swedish Short-Snout
Pnfrrnn,8,12,red,Swedish Short-Snout
Pplcmmsk,11,81,white,Swedish Short-Snout
Ptbinu,13,49,white,Swedish Short-Snout
Ptidjm,11,87,red,Swedish Short-Snout
Puawkq,9,45,white,Swedish Short-Snout
Pweog,20,69,blue,Swedish Short-Snout
Qexj,19,92,black,Swedish Short-Snout
Qggi,2,60,blue,Swedish Short-Snout
Qghmibe,19,67,white,Swedish Short-Snout
Qgntntqf,12,23,blue,Swedish Short-Snout
Qhhjngjl,16,19,red,Swedish Short-Snout
Qhjk,16,8,white,Swedish Short-Snout
Qhtynd,18,64,black,Swedish Short-Snout
Qltqwce,11,22,red,Swedish Short-Snout
Qlvoim,15,100,white,Swedish Short-Snout
Qml,9,24,black,Swedish Short-Snout
Qml,9,24,black,Swedish Short-Snout
Qmrk,5,41,white,Swedish Short-Snout
Qnevacc,16,76,white,Swedish Short-Snout
Qpvbaxec,9,97,red,Swedish Short-Snout
Qrjyhx,17,92,white,Swedish Short-Snout
Qwtyx,18,26,black,Swedish Short-Snout
Ragivnr,0,36,black,Swedish Short-Snout
Rmxxprt,12,15,red,Swedish Short-Snout
Rorp,9,20,red,Swedish Short-Snout
Rqtki,15,14,red,Swedish Short-Snout
Rrarbw,12,49,black,Swedish Short-Snout
Rsjo,13,79,white,Swedish Short-Snout
Rsuvubu,5,91,blue,Swedish Short-Snout
Rtl,2,34,black,Swedish Short-Snout
Rtu,4,71,black,Swedish Short-Snout
Rvvr,11,46,red,Swedish Short-Snout
Rxtg,0,45,blue,Swedish Short-Snout
Sbtaehey,17,55,white,Swedish Short-Snout
Sbw,16,44,black,Swedish Short-Snout
Scfu,18,25,white,Swedish Short-Snout
Sekelrmc,1,10,black,Swedish Short-Snout
Shdvnpu,2,26,white,Swedish Short-Snout
Sjug,9,94,blue,Swedish Short-Snout
Sluakdp,17,92,white,Swedish Short-Snout
Srynqw,6,57,red,Swedish Short-Snout
Symjwgmh,13,9,black,Swedish Short-Snout
Syqlg,2,28,blue,Swedish Short-Snout
Tcj,16,64,red,Swedish Short-Snout
Tcjyidb,19,76,white,Swedish Short-Snout
Tfpl,5,48,red,Swedish Short-Snout
Thhmmfom,5,95,red,Swedish Short-Snout
Thkhw,18,34,blue,Swedish Short-Snout
Tiqah,14,4,black,Swedish Short-Snout
Tjqsa,13,74,white,Swedish Short-Snout
Tjvgbuhn,7,8,red,Swedish Short-Snout
Tkadjwl,14,11,black,Swedish Short-Snout
Tls,8,50,white,Swedish Short-Snout
Tmevksb,2,6,white,Swedish Short-Snout
Tmmhsn,0,11,blue,Swedish Short-Snout
Tnhgp,16,97,black,Swedish Short-Snout
Tnvayagy,3,51,black,Swedish Short-Snout
Toouaepx,8,33,black,Swedish Short-Snout
Tpvnlgc,13,22,white,Swedish Short-Snout
Trexxb,2,18,white,Swedish Short-Snout
Trpjnov,2,97,black,Swedish Short-Snout
Trrlp,0,40,blue,Swedish Short-Snout
Trsaybbd,7,57,blue,Swedish Short-Snout
Tyyox,9,50,red,Swedish Short-Snout
Uafiwq,11,72,blue,Swedish Short-Snout
Udrfvb,15,22,white,Swedish Short-Snout
Uflt,19,90,white,Swedish Short-Snout
Uhadwu,5,33,white,Swedish Short-Snout
Uheh,20,38,blue,Swedish Short-Snout
Uhq,17,58,white,Swedish Short-Snout
Uhrboob,0,39,blue,Swedish Short-Snout
Uiegura,12,51,blue,Swedish Short-Snout
Ukgegx,8,13,black,Swedish Short-Snout
Ulhry,4,80,blue,Swedish Short-Snout
Unsffve,13,88,white,Swedish Short-Snout
Uonxm,14,19,black,Swedish Short-Snout
Uovpgump,0,80,red,Swedish Short-Snout
Uqbxe,9,79,blue,Swedish Short-Snout
Usy,12,50,blue,Swedish Short-Snout
Utcq,16,51,red,Swedish Short-Snout
Uuagq,9,79,blue,Swedish Short-Snout
Vaj,10,82,blue,Swedish Short-Snout
Vbhhy,14,18,black,Swedish Short-Snout
Vcknofjk,11,5,red,Swedish Short-Snout
Vdcdha,5,74,black,Swedish Short-Snout
Vfn,15,71,blue,Swedish Short-Snout
Vhowmypw,16,90,blue,Swedish Short-Snout
Viaayb,14,23,black,Swedish Short-Snout
Vipp,11,83,white,Swedish Short-Snout
Viuxsbi,9,4,red,Swedish Short-Snout
Vohjkno,16,25,white,Swedish Short-Snout
Vsremy,3,79,red,Swedish Short-Snout
Vsykiv,18,3,black,Swedish Short-Snout
Vvtrygvj,14,94,red,Swedish Short-Snout
Waxm,0,41,blue,Swedish Short-Snout
Waypkslh,20,52,black,Swedish Short-Snout
Wbjx,7,5,blue,Swedish Short-Snout
Wdhv,4,10,black,Swedish Short-Snout
Wfdjrbjd,4,90,black,Swedish Short-Snout
Wgmvwpg,14,94,blue,Swedish Short-Snout
Wkjmwpo,0,48,black,Swedish Short-Snout
Wknaqe,19,47,white,Swedish Short-Snout
Wkt,15,39,red,Swedish Short-Snout
Wmkcwf,3,74,blue,Swedish Short-Snout
Wnod,15,41,black,Swedish Short-Snout
Wnpqibq,10,92,red,Swedish Short-Snout
Wplfx,2,89,black,Swedish Short-Snout
Wqpm,2,4,white,Swedish Short-Snout
Wsaqrmf,7,69,blue,Swedish Short-Snout
Wuuynqod,4,37,white,Swedish Short-Snout
Wxlccc,17,11,white,Swedish Short-Snout
Wyyoc,12,4,blue,Swedish Short-Snout
Xak,16,96,white,Swedish Short-Snout
Xavegov,7,72,white,Swedish Short-Snout
Xdbrwy,7,62,black,Swedish Short-Snout
